entry_hour,atr_5m,rsi_5m,disparity_5m,fvg_size_ratio,volume_ma_ratio,label,symbol
13,141.42857142857142,90.9090909090909,1.1365444100751214,0.013088849135360795,1.6756227186133206,0,069540
13,145.0,89.44099378881988,1.1157239231966787,0.02072152653547996,1.7318058912013494,0,069540
13,113.57142857142857,31.132075471698116,0.9526051475204017,0.010014032402092081,2.9552708579999583,0,069540
14,62.857142857142854,70.27027027027027,1.0266254903597363,0.020950594121325897,3.4185834806741426,0,069540
13,119.28571428571429,35.185185185185176,0.9460483124316135,0.008143991240076599,0.3571037353488881,1,069540
13,117.14285714285714,31.730769230769226,0.9472351203039258,0.007005494505494555,0.24007288124340714,0,069540
13,110.71428571428571,24.509803921568633,0.9450960394356621,0.00814804585002069,1.3940199055330635,1,069540
14,78.92857142857143,17.073170731707307,0.9615550012901006,0.00766468719790083,0.36300065787720853,1,069540
13,72.14285714285714,20.48192771084338,0.9188775280392775,0.014839491217443946,0.8058790046359511,1,069540
14,66.07142857142857,13.15789473684211,0.9634204275534441,0.007987583282858831,2.4890810286660874,0,069540
15,33.214285714285715,50.0,1.0020712101785185,0.007320588681535455,1.3180373053884045,0,069540
15,35.357142857142854,38.095238095238095,0.9928938018160284,0.008890415140415154,2.004958700839057,1,069540
13,34.642857142857146,54.166666666666664,1.0079889535457145,0.007925180288461498,0.12430650838155462,1,069540
13,36.07142857142857,75.0,1.013280865715691,0.00868003591739003,1.1205951756217893,1,069540
13,35.357142857142854,73.91304347826087,1.01288228931065,0.010584376863446657,0.3712714817047175,1,069540
13,77.85714285714286,77.77777777777777,1.055768412090251,0.011097325613454683,1.2077539281204897,0,069540
13,36.42857142857143,36.111111111111114,0.9732733020404253,0.0077378243058716985,0.0917442882809414,1,069540
13,36.42857142857143,36.111111111111114,0.9732733020404253,0.009691096305269589,0.4866654865575497,1,069540
13,37.5,75.0,1.0278456277479238,0.007568002339865471,1.7080586136362481,0,069540
15,32.857142857142854,27.77777777777777,0.9877248073080217,0.008374092189121024,0.6861721577750809,1,069540
15,32.857142857142854,35.0,0.9933269780743565,0.008374092189121024,0.6861721577750809,0,069540
13,46.785714285714285,17.721518987341767,0.9546562186439869,0.007368258622019962,1.1183351002291833,1,069540
13,639.2857142857143,82.88700195950359,1.0390500800888496,0.007607776838546121,0.7856959388110392,1,091160
13,757.1428571428571,32.5,0.9802376427324279,0.007435574501065615,2.0031290937181194,1,005935
13,1007.1428571428571,82.11382113821138,1.0455843568095633,0.008059701492537314,0.19370168050793318,1,005935
13,1007.1428571428571,92.05607476635514,1.0373251829211818,0.0071686345271250364,0.19901791751651024,0,005930
13,1525.0,76.60818713450293,1.0471603400729455,0.009825940482874844,0.13514817401145096,0,005930
13,982.1428571428571,71.875,1.0173438744867316,0.008248378127896232,0.27238120957116607,0,005930
13,1339.2857142857142,80.76923076923077,1.0382378418512561,0.008399118780980314,0.10762670107334618,0,005930
13,1267.857142857143,77.08333333333333,1.0286536386524399,0.007898752356161904,0.12489717072426687,0,005930
13,1375.0,58.695652173913054,1.0126284875183553,0.007175327569302139,0.17016046499101456,0,005930
13,1089.2857142857142,28.125,0.9829532875802524,0.008470181503889328,1.1416288958459886,1,005930
13,1696.4285714285713,70.6896551724138,1.027535258562794,0.011354114295290717,0.29031563346294664,1,005930
13,7321.428571428572,62.50000000000001,1.028025574284198,0.008063294972743844,0.31133842639623716,0,000660
13,7857.142857142857,78.04878048780488,1.0410553900598025,0.008440354825896949,0.21644297461105894,0,000660
13,4357.142857142857,29.268292682926827,0.9882025162160986,0.007211538461538509,0.22273204828576942,0,000660
13,6285.714285714285,77.61194029850746,1.0280312190832142,0.007814042245180062,1.0019650376419549,1,000660
14,6428.571428571428,37.5,0.9958369399447673,0.007160816014767268,1.163625840228358,1,000660
13,9357.142857142857,89.38053097345133,1.0609800509853113,0.011139774859286973,0.36522904300348136,0,000660
13,103.78571428571429,92.52491694352159,1.0409940364303876,0.007501643070350746,0.37628124935749724,1,396500
13,50.0,85.29411764705883,1.0234278153656082,0.007279045740584145,0.35794578922146036,0,233740
13,46.42857142857143,78.26086956521739,1.0131488466106817,0.008771819071367684,1.639966752870072,0,233740
13,165.0,4.709141274238235,0.8885140436215283,0.018365130015615513,0.22916913608133524,1,233740
